customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
6200,1,2,233.34,5,1,3,513,New Customers
6201,723,2,322.15,2,1,4,214,Can't Lose Them
6202,725,3,193.01,2,2,3,223,Hibernating
6205,100,4,389.95,4,3,4,434,Loyal Customers
6206,359,3,245.81,4,2,3,423,Potential Loyalists
6208,625,1,9.82,3,1,1,311,Regular
6209,1,3,175.94,5,2,3,523,Potential Loyalists
6211,682,2,269.81,2,1,3,213,Hibernating
6213,650,2,102.97,2,1,2,212,Hibernating
6215,1,3,393.53999999999996,5,2,4,524,Potential Loyalists
6218,467,1,116.38,3,1,2,312,Regular
6220,407,1,143.93,3,1,2,312,Regular
6221,235,4,412.45,4,3,4,434,Loyal Customers
6222,465,1,49.82,3,1,1,311,Regular
6223,1,2,173.87,5,1,3,513,New Customers
6224,554,1,50.06,3,1,1,311,Regular
6226,1,1,28.39,5,1,1,511,New Customers
6228,801,2,150.57,2,1,2,212,Hibernating
6230,145,4,532.36,4,3,4,434,Loyal Customers
6231,313,1,109.5,4,1,2,412,New Customers
6234,1,3,237.01,5,2,3,523,Potential Loyalists
6235,825,1,99.71,2,1,2,212,Hibernating
6236,383,2,151.57,3,1,2,312,Regular
6237,197,1,46.03,4,1,1,411,New Customers
6238,603,1,65.39,3,1,1,311,Regular
6239,38,2,71.00999999999999,5,1,1,511,New Customers
6241,570,3,701.44,3,2,4,324,Regular
6243,802,2,336.40999999999997,2,1,4,214,Can't Lose Them
6244,681,1,222.07,2,1,3,213,Hibernating
6245,502,2,87.21000000000001,3,1,2,312,Regular
6248,1,1,40.47,5,1,1,511,New Customers
6249,249,2,102.81,4,1,2,412,New Customers
6250,559,1,238.14,3,1,3,313,Regular
6253,671,1,93.08,2,1,2,212,Hibernating
6255,627,1,49.19,3,1,1,311,Regular
6256,1,2,243.75,5,1,3,513,New Customers
6258,392,2,284.59000000000003,3,1,4,314,Regular
6259,608,3,252.79999999999998,3,2,3,323,Regular
6260,530,3,300.87,3,2,4,324,Regular
6261,876,1,3.36,2,1,1,211,Hibernating
6262,1,2,224.92000000000002,5,1,3,513,New Customers
6264,555,1,35.31,3,1,1,311,Regular
6265,434,1,63.87,3,1,1,311,Regular
6266,468,2,137.86,3,1,2,312,Regular
6267,830,1,45.89,2,1,1,211,Hibernating
6268,381,1,136.29,3,1,2,312,Regular
6269,409,6,504.82000000000005,3,3,4,334,Loyal Customers
6271,1,1,55.48,5,1,1,511,New Customers
6272,1,2,332.46,5,1,4,514,New Customers
6273,151,4,576.24,4,3,4,434,Loyal Customers
6274,850,1,158.25,2,1,3,213,Hibernating
6275,278,1,12.48,4,1,1,411,New Customers
6277,861,1,114.38,2,1,2,212,Hibernating
6280,589,2,44.58,3,1,1,311,Regular
6281,86,6,505.44,4,3,4,434,Loyal Customers
6282,133,3,161.12,4,2,3,423,Potential Loyalists
6283,244,3,297.95,4,2,4,424,Potential Loyalists
6284,707,3,343.26000000000005,2,2,4,224,Can't Lose Them
6285,256,2,117.63000000000001,4,1,2,412,New Customers
6287,244,2,81.16000000000001,4,1,1,411,New Customers
6288,1,3,332.9,5,2,4,524,Potential Loyalists
6289,165,1,144.46,4,1,2,412,New Customers
6291,377,1,165.68,4,1,3,413,New Customers
6294,1,2,136.78,5,1,2,512,New Customers
6295,535,2,160.91,3,1,3,313,Regular
6296,845,1,157.68,2,1,2,212,Hibernating
6298,1,1,29.78,5,1,1,511,New Customers
6299,508,2,182.11,3,1,3,313,Regular
6300,623,2,190.29,3,1,3,313,Regular
6301,426,1,125.4,3,1,2,312,Regular
6302,450,1,9.74,3,1,1,311,Regular
6303,53,1,70.5,5,1,1,511,New Customers
6305,447,2,48.510000000000005,3,1,1,311,Regular
6308,416,2,253.41,3,1,3,313,Regular
6309,751,2,375.04,2,1,4,214,Can't Lose Them
6310,1,2,226.48,5,1,3,513,New Customers
6311,816,1,141.18,2,1,2,212,Hibernating
6313,1,3,186.38,5,2,3,523,Potential Loyalists
6316,114,1,62.27,4,1,1,411,New Customers
6317,1,2,204.39000000000001,5,1,3,513,New Customers
6318,468,2,259.23,3,1,3,313,Regular
6319,855,1,76.31,2,1,1,211,Hibernating
6320,1,3,371.56,5,2,4,524,Potential Loyalists
6321,361,1,191.89,4,1,3,413,New Customers
6322,1,2,83.97,5,1,2,512,New Customers
6323,714,1,149.12,2,1,2,212,Hibernating
6324,485,1,80.67,3,1,1,311,Regular
6325,1,3,396.51,5,2,4,524,Potential Loyalists
6326,26,5,639.74,5,3,4,534,Loyal Customers
6327,533,2,295.30999999999995,3,1,4,314,Regular
6328,779,2,94.27000000000001,2,1,2,212,Hibernating
6332,721,2,378.78999999999996,2,1,4,214,Can't Lose Them
6333,592,2,217.17,3,1,3,313,Regular
6334,741,1,187.56,2,1,3,213,Hibernating
6335,785,1,43.13,2,1,1,211,Hibernating
6336,1,1,211.25,5,1,3,513,New Customers
6338,453,1,162.14,3,1,3,313,Regular
6339,1,3,279.51,5,2,4,524,Potential Loyalists
6341,778,1,281.62,2,1,4,214,Can't Lose Them
6343,1,1,59.39,5,1,1,511,New Customers
6344,585,2,828.85,3,1,5,315,Regular
6347,479,3,329.17,3,2,4,324,Regular
6349,750,2,259.77,2,1,3,213,Hibernating
6350,301,1,44.14,4,1,1,411,New Customers
6352,300,1,126.73,4,1,2,412,New Customers
6353,369,2,186.88,4,1,3,413,New Customers
6354,682,2,225.02,2,1,3,213,Hibernating
6355,224,1,168.01,4,1,3,413,New Customers
6356,658,1,58.77,2,1,1,211,Hibernating
6357,12,1,56.47,5,1,1,511,New Customers
6358,255,3,239.08999999999997,4,2,3,423,Potential Loyalists
6359,244,1,50.38,4,1,1,411,New Customers
6364,12,1,475.35,5,1,4,514,New Customers
6365,669,1,130.26,2,1,2,212,Hibernating
6366,370,3,229.4,4,2,3,423,Potential Loyalists
6369,1,2,154.28,5,1,2,512,New Customers
6370,670,1,129.03,2,1,2,212,Hibernating
6372,1,2,167.9,5,1,3,513,New Customers
6373,328,1,150.81,4,1,2,412,New Customers
6375,430,1,150.79,3,1,2,312,Regular
6376,276,4,498.11,4,3,4,434,Loyal Customers
6377,810,1,106.48,2,1,2,212,Hibernating
6379,592,1,98.92,3,1,2,312,Regular
6382,1,2,158.04000000000002,5,1,2,512,New Customers
6383,644,2,143.15,3,1,2,312,Regular
6384,492,2,84.11,3,1,2,312,Regular
6387,1,3,215.64,5,2,3,523,Potential Loyalists
6389,72,2,182.96,4,1,3,413,New Customers
6390,112,1,123.49,4,1,2,412,New Customers
6391,1,1,45.92,5,1,1,511,New Customers
6393,1,2,124.35,5,1,2,512,New Customers
6394,1,1,104.04,5,1,2,512,New Customers
6395,170,1,93.49,4,1,2,412,New Customers
6396,411,1,102.11,3,1,2,312,Regular
6398,391,1,374.66,3,1,4,314,Regular
6399,404,3,316.69,3,2,4,324,Regular
6402,1,3,257.96,5,2,3,523,Potential Loyalists
6404,78,1,193.32,4,1,3,413,New Customers
6405,479,2,191.71,3,1,3,313,Regular
6410,1,1,232.55,5,1,3,513,New Customers
6411,610,1,78.28,3,1,1,311,Regular
6413,709,1,42.88,2,1,1,211,Hibernating
6414,417,1,189.33,3,1,3,313,Regular
6415,1,3,167.21,5,2,3,523,Potential Loyalists
6416,564,1,59.41,3,1,1,311,Regular
6418,295,2,123.03,4,1,2,412,New Customers
6421,8,3,434.5,5,2,4,524,Potential Loyalists
6422,750,1,67.35,2,1,1,211,Hibernating
6423,391,3,109.89,3,2,2,322,Regular
6424,241,2,86.26,4,1,2,412,New Customers
6425,298,3,230.52,4,2,3,423,Potential Loyalists
6426,1,1,148.42,5,1,2,512,New Customers
6427,559,1,43.35,3,1,1,311,Regular
6428,1,3,208.76,5,2,3,523,Potential Loyalists
6429,322,3,382.79999999999995,4,2,4,424,Potential Loyalists
6430,398,4,197.07,3,3,3,333,Loyal Customers
6431,1,3,161.04,5,2,3,523,Potential Loyalists
6433,1,2,234.72,5,1,3,513,New Customers
6434,529,1,6.85,3,1,1,311,Regular
6435,110,3,645.35,4,2,4,424,Potential Loyalists
6436,298,1,34.65,4,1,1,411,New Customers
6437,435,2,191.51,3,1,3,313,Regular
6438,275,2,57.05,4,1,1,411,New Customers
6439,723,1,111.88,2,1,2,212,Hibernating
6440,681,1,260.9,2,1,3,213,Hibernating
6445,354,2,130.67000000000002,4,1,2,412,New Customers
6446,1,2,66.64,5,1,1,511,New Customers
6447,661,2,73.84,2,1,1,211,Hibernating
6448,706,1,8.94,2,1,1,211,Hibernating
6450,746,1,203.56,2,1,3,213,Hibernating
6451,176,1,99.85,4,1,2,412,New Customers
6454,90,2,111.35,4,1,2,412,New Customers
6455,1,2,233.51999999999998,5,1,3,513,New Customers
6456,117,2,150.17,4,1,2,412,New Customers
6457,434,1,57.82,3,1,1,311,Regular
6459,386,4,262.46000000000004,3,3,3,333,Loyal Customers
6460,46,2,150.37,5,1,2,512,New Customers
6461,176,4,165.76,4,3,3,433,Loyal Customers
6462,860,1,33.67,2,1,1,211,Hibernating
6463,714,1,30.86,2,1,1,211,Hibernating
6464,371,4,292.25,4,3,4,434,Loyal Customers
6465,630,1,184.38,3,1,3,313,Regular
6466,865,1,16.37,2,1,1,211,Hibernating
6467,107,5,492.71000000000004,4,3,4,434,Loyal Customers
6468,673,1,97.79,2,1,2,212,Hibernating
6469,175,2,189.92,4,1,3,413,New Customers
6470,812,1,128.31,2,1,2,212,Hibernating
6471,262,1,8.28,4,1,1,411,New Customers
6473,310,4,247.0,4,3,3,433,Loyal Customers
6474,11,2,411.87,5,1,4,514,New Customers
6475,1,2,59.89,5,1,1,511,New Customers
6476,448,2,108.44999999999999,3,1,2,312,Regular
6478,397,1,69.37,3,1,1,311,Regular
6479,1,4,426.25,5,3,4,534,Loyal Customers
6480,102,2,316.44,4,1,4,414,New Customers
6482,276,2,319.56,4,1,4,414,New Customers
6485,633,1,4.56,3,1,1,311,Regular
6488,456,1,67.08,3,1,1,311,Regular
6490,290,2,81.81,4,1,1,411,New Customers
6491,855,1,38.48,2,1,1,211,Hibernating
6492,222,1,131.97,4,1,2,412,New Customers
6493,1,4,327.87,5,3,4,534,Loyal Customers
6495,619,1,46.07,3,1,1,311,Regular
6496,1,2,91.21000000000001,5,1,2,512,New Customers
6498,1,1,22.13,5,1,1,511,New Customers
6499,655,1,18.1,2,1,1,211,Hibernating
6500,191,1,226.0,4,1,3,413,New Customers
6502,687,2,136.66,2,1,2,212,Hibernating
6503,1,2,52.46,5,1,1,511,New Customers
6504,791,1,83.93,2,1,2,212,Hibernating
6505,269,3,258.97,4,2,3,423,Potential Loyalists
6506,764,1,56.29,2,1,1,211,Hibernating
6509,1,1,59.4,5,1,1,511,New Customers
6510,309,1,31.83,4,1,1,411,New Customers
6512,570,1,180.83,3,1,3,313,Regular
6513,173,4,292.95,4,3,4,434,Loyal Customers
6514,1,2,167.01999999999998,5,1,3,513,New Customers
6519,32,3,184.72,5,2,3,523,Potential Loyalists
6520,242,1,44.39,4,1,1,411,New Customers
6521,646,2,214.56,2,1,3,213,Hibernating
6522,708,1,17.49,2,1,1,211,Hibernating
6523,818,1,36.6,2,1,1,211,Hibernating
6526,283,2,167.14000000000001,4,1,3,413,New Customers
6527,641,1,75.45,3,1,1,311,Regular
6529,115,1,69.56,4,1,1,411,New Customers
6530,801,1,255.72,2,1,3,213,Hibernating
6532,766,1,186.14,2,1,3,213,Hibernating
6533,1,2,166.31,5,1,3,513,New Customers
6534,583,1,19.08,3,1,1,311,Regular
6535,251,1,133.35,4,1,2,412,New Customers
6536,542,2,192.95999999999998,3,1,3,313,Regular
6537,807,1,287.55,2,1,4,214,Can't Lose Them
6538,652,2,288.5,2,1,4,214,Can't Lose Them
6539,790,1,82.37,2,1,1,211,Hibernating
6540,543,2,289.94,3,1,4,314,Regular
6541,614,3,269.68,3,2,3,323,Regular
6543,427,1,90.64,3,1,2,312,Regular
6546,351,2,255.8,4,1,3,413,New Customers
6547,829,2,399.87,2,1,4,214,Can't Lose Them
6548,1,1,42.03,5,1,1,511,New Customers
6550,1,2,170.99,5,1,3,513,New Customers
6551,4,3,278.31,5,2,4,524,Potential Loyalists
6552,351,2,138.1,4,1,2,412,New Customers
6553,20,1,62.65,5,1,1,511,New Customers
6554,1,6,682.25,5,3,4,534,Loyal Customers
6555,105,1,49.99,4,1,1,411,New Customers
6556,874,1,39.5,2,1,1,211,Hibernating
6557,1,2,254.22,5,1,3,513,New Customers
6558,404,2,229.73000000000002,3,1,3,313,Regular
6559,512,1,77.09,3,1,1,311,Regular
6560,700,1,37.08,2,1,1,211,Hibernating
6561,459,1,306.57,3,1,4,314,Regular
6562,273,2,312.94,4,1,4,414,New Customers
6563,694,2,35.410000000000004,2,1,1,211,Hibernating
6564,825,1,216.32,2,1,3,213,Hibernating
6565,250,1,20.63,4,1,1,411,New Customers
6566,571,3,257.37,3,2,3,323,Regular
6567,1,2,131.44,5,1,2,512,New Customers
6568,1,5,391.62,5,3,4,534,Loyal Customers
6569,724,4,553.72,2,3,4,234,At Risk
6570,1,2,328.16999999999996,5,1,4,514,New Customers
6571,532,1,35.18,3,1,1,311,Regular
6573,880,1,31.82,2,1,1,211,Hibernating
6574,356,5,237.04,4,3,3,433,Loyal Customers
6575,803,1,34.22,2,1,1,211,Hibernating
6576,226,3,178.57999999999998,4,2,3,423,Potential Loyalists
6578,1,2,152.32,5,1,2,512,New Customers
6581,834,2,88.19,2,1,2,212,Hibernating
6582,457,1,77.93,3,1,1,311,Regular
6584,468,3,421.59000000000003,3,2,4,324,Regular
6585,129,2,223.09,4,1,3,413,New Customers
6586,434,3,201.71,3,2,3,323,Regular
6587,796,2,141.3,2,1,2,212,Hibernating
6588,100,5,737.96,4,3,4,434,Loyal Customers
6589,1,5,411.39,5,3,4,534,Loyal Customers
6590,641,1,89.63,3,1,2,312,Regular
6591,687,1,27.19,2,1,1,211,Hibernating
6592,206,2,139.26,4,1,2,412,New Customers
6593,247,2,96.14,4,1,2,412,New Customers
6594,804,1,96.75,2,1,2,212,Hibernating
6595,729,1,216.47,2,1,3,213,Hibernating
6597,451,2,186.76999999999998,3,1,3,313,Regular
6599,656,1,63.53,2,1,1,211,Hibernating
6601,328,2,169.25,4,1,3,413,New Customers
6602,859,1,166.53,2,1,3,213,Hibernating
6603,9,2,120.31,5,1,2,512,New Customers
6604,575,1,79.39,3,1,1,311,Regular
6606,1,1,80.45,5,1,1,511,New Customers
6607,570,1,74.56,3,1,1,311,Regular
6608,209,2,206.07,4,1,3,413,New Customers
6609,658,1,186.66,2,1,3,213,Hibernating
6610,586,1,16.8,3,1,1,311,Regular
6612,664,2,313.26,2,1,4,214,Can't Lose Them
6613,1,5,390.05,5,3,4,534,Loyal Customers
6614,85,1,116.73,4,1,2,412,New Customers
6615,394,1,23.05,3,1,1,311,Regular
6616,551,3,300.72,3,2,4,324,Regular
6617,601,3,259.77,3,2,3,323,Regular
6618,1,1,94.26,5,1,2,512,New Customers
6621,431,1,52.41,3,1,1,311,Regular
6622,636,1,107.77,3,1,2,312,Regular
6623,385,2,117.63,3,1,2,312,Regular
6624,665,2,154.45999999999998,2,1,2,212,Hibernating
6625,13,2,178.38,5,1,3,513,New Customers
6627,279,1,165.6,4,1,3,413,New Customers
6629,1,5,502.03999999999996,5,3,4,534,Loyal Customers
6630,405,1,115.2,3,1,2,312,Regular
6632,306,3,419.06000000000006,4,2,4,424,Potential Loyalists
6633,521,2,255.62,3,1,3,313,Regular
6635,1,2,238.63,5,1,3,513,New Customers
6636,814,1,79.09,2,1,1,211,Hibernating
6637,526,2,101.33000000000001,3,1,2,312,Regular
6638,524,2,326.57,3,1,4,314,Regular
6639,358,3,225.38,4,2,3,423,Potential Loyalists
6640,792,1,25.56,2,1,1,211,Hibernating
6642,633,1,14.96,3,1,1,311,Regular
6643,1,1,26.6,5,1,1,511,New Customers
6644,700,4,317.02,2,3,4,234,At Risk
6646,9,1,70.6,5,1,1,511,New Customers
6647,59,3,227.86,5,2,3,523,Potential Loyalists
6648,333,1,64.38,4,1,1,411,New Customers
6649,242,4,485.1,4,3,4,434,Loyal Customers
6650,1,4,402.85,5,3,4,534,Loyal Customers
6652,1,1,62.42,5,1,1,511,New Customers
6653,653,3,115.42000000000002,2,2,2,222,Hibernating
6655,589,1,170.83,3,1,3,313,Regular
6657,768,2,218.56,2,1,3,213,Hibernating
6659,431,4,559.98,3,3,4,334,Loyal Customers
6660,1,4,213.21,5,3,3,533,Loyal Customers
6661,1,3,142.42,5,2,2,522,Potential Loyalists
6662,1,4,468.84,5,3,4,534,Loyal Customers
6664,1,1,175.26,5,1,3,513,New Customers
6665,822,1,58.8,2,1,1,211,Hibernating
6666,1,1,68.94,5,1,1,511,New Customers
6667,76,1,61.87,4,1,1,411,New Customers
6669,1,2,200.9,5,1,3,513,New Customers
6672,645,1,44.71,2,1,1,211,Hibernating
6673,768,1,111.89,2,1,2,212,Hibernating
6674,1,1,84.45,5,1,2,512,New Customers
6675,807,1,141.33,2,1,2,212,Hibernating
6676,798,1,45.62,2,1,1,211,Hibernating
6677,794,1,327.52,2,1,4,214,Can't Lose Them
6678,1,1,37.62,5,1,1,511,New Customers
6679,800,2,168.74,2,1,3,213,Hibernating
6680,181,4,282.28,4,3,4,434,Loyal Customers
6681,847,1,35.68,2,1,1,211,Hibernating
6683,1,3,234.49,5,2,3,523,Potential Loyalists
6684,780,1,105.06,2,1,2,212,Hibernating
6686,1,2,222.55,5,1,3,513,New Customers
6687,581,1,194.7,3,1,3,313,Regular
6688,1,4,339.15999999999997,5,3,4,534,Loyal Customers
6689,838,1,123.03,2,1,2,212,Hibernating
6690,164,2,115.21,4,1,2,412,New Customers
6691,856,1,9.71,2,1,1,211,Hibernating
6692,536,3,127.85,3,2,2,322,Regular
6693,331,3,178.35,4,2,3,423,Potential Loyalists
6695,705,1,122.01,2,1,2,212,Hibernating
6696,707,1,101.07,2,1,2,212,Hibernating
6697,882,1,78.11,2,1,1,211,Hibernating
6698,35,1,63.91,5,1,1,511,New Customers
6700,27,2,293.69,5,1,4,514,New Customers
6701,306,2,141.69,4,1,2,412,New Customers
6702,1,1,67.73,5,1,1,511,New Customers
6703,1,3,262.57,5,2,3,523,Potential Loyalists
6704,737,2,92.26,2,1,2,212,Hibernating
6705,245,1,95.16,4,1,2,412,New Customers
6706,361,3,353.68,4,2,4,424,Potential Loyalists
6708,682,4,277.45,2,3,4,234,At Risk
6709,717,1,172.03,2,1,3,213,Hibernating
6711,389,2,406.91,3,1,4,314,Regular
6712,339,4,358.93,4,3,4,434,Loyal Customers
6713,201,2,115.02,4,1,2,412,New Customers
6714,538,3,144.04999999999998,3,2,2,322,Regular
6716,1,3,285.67,5,2,4,524,Potential Loyalists
6717,800,1,144.56,2,1,2,212,Hibernating
6718,424,1,18.1,3,1,1,311,Regular
6719,1,1,185.31,5,1,3,513,New Customers
6720,414,2,328.51,3,1,4,314,Regular
6721,1,3,463.63,5,2,4,524,Potential Loyalists
6722,41,2,236.8,5,1,3,513,New Customers
6723,544,3,230.42000000000002,3,2,3,323,Regular
6724,503,2,91.76,3,1,2,312,Regular
6725,375,2,215.29999999999998,4,1,3,413,New Customers
6726,1,1,99.42,5,1,2,512,New Customers
6727,224,1,167.74,4,1,3,413,New Customers
6730,579,1,97.01,3,1,2,312,Regular
6732,540,1,61.44,3,1,1,311,Regular
6733,557,2,130.02,3,1,2,312,Regular
6734,1,1,231.96,5,1,3,513,New Customers
6735,317,2,308.83,4,1,4,414,New Customers
6736,212,2,160.82,4,1,3,413,New Customers
6737,1,4,421.08,5,3,4,534,Loyal Customers
6738,8,3,365.84,5,2,4,524,Potential Loyalists
6739,118,2,311.13,4,1,4,414,New Customers
6740,642,1,119.81,3,1,2,312,Regular
6741,389,2,80.61,3,1,1,311,Regular
6742,653,1,103.95,2,1,2,212,Hibernating
6745,822,1,143.72,2,1,2,212,Hibernating
6747,580,1,122.68,3,1,2,312,Regular
6748,31,4,294.19,5,3,4,534,Loyal Customers
6751,557,1,121.73,3,1,2,312,Regular
6753,600,1,117.36,3,1,2,312,Regular
6754,1,1,112.48,5,1,2,512,New Customers
6756,819,1,106.28,2,1,2,212,Hibernating
6757,1,4,660.51,5,3,4,534,Loyal Customers
6758,686,1,45.4,2,1,1,211,Hibernating
6759,469,2,129.60999999999999,3,1,2,312,Regular
6760,535,3,162.51,3,2,3,323,Regular
6761,214,2,184.17000000000002,4,1,3,413,New Customers
6763,1,5,418.69,5,3,4,534,Loyal Customers
6765,683,2,501.28000000000003,2,1,4,214,Can't Lose Them
6766,557,1,107.3,3,1,2,312,Regular
6769,122,2,109.39,4,1,2,412,New Customers
6770,676,2,138.82,2,1,2,212,Hibernating
6772,401,1,275.33,3,1,3,313,Regular
6773,322,2,182.79,4,1,3,413,New Customers
6774,182,3,450.42,4,2,4,424,Potential Loyalists
6775,163,1,77.99,4,1,1,411,New Customers
6776,1,3,210.70000000000002,5,2,3,523,Potential Loyalists
6777,360,3,245.66,4,2,3,423,Potential Loyalists
6779,542,1,87.45,3,1,2,312,Regular
6780,788,1,66.54,2,1,1,211,Hibernating
6781,152,1,141.14,4,1,2,412,New Customers
6782,567,1,103.65,3,1,2,312,Regular
6783,1,3,687.41,5,2,4,524,Potential Loyalists
6786,603,1,98.11,3,1,2,312,Regular
6787,442,2,78.23,3,1,1,311,Regular
6789,550,1,78.75,3,1,1,311,Regular
6790,746,1,108.48,2,1,2,212,Hibernating
6791,438,2,214.04999999999998,3,1,3,313,Regular
6792,1,4,293.19,5,3,4,534,Loyal Customers
6793,880,1,45.35,2,1,1,211,Hibernating
6794,421,2,204.82999999999998,3,1,3,313,Regular
6795,652,1,57.02,2,1,1,211,Hibernating
6796,177,3,258.39,4,2,3,423,Potential Loyalists
6797,729,1,137.25,2,1,2,212,Hibernating
6798,712,2,126.91000000000001,2,1,2,212,Hibernating
6801,279,2,275.93,4,1,3,413,New Customers
6802,498,3,452.41999999999996,3,2,4,324,Regular
6803,520,1,121.27,3,1,2,312,Regular
6804,518,1,206.64,3,1,3,313,Regular
6806,1,3,233.15,5,2,3,523,Potential Loyalists
6807,495,4,280.33000000000004,3,3,4,334,Loyal Customers
6808,1,1,61.72,5,1,1,511,New Customers
6810,76,1,83.38,4,1,1,411,New Customers
6811,527,1,72.24,3,1,1,311,Regular
6812,523,1,112.84,3,1,2,312,Regular
6813,532,1,5.72,3,1,1,311,Regular
6814,811,1,136.97,2,1,2,212,Hibernating
6815,578,3,361.67,3,2,4,324,Regular
6817,1,2,43.12,5,1,1,511,New Customers
6819,510,1,137.15,3,1,2,312,Regular
6821,319,2,93.92,4,1,2,412,New Customers
6822,1,1,36.5,5,1,1,511,New Customers
6823,815,1,133.17,2,1,2,212,Hibernating
6824,31,2,179.42000000000002,5,1,3,513,New Customers
6825,1,2,266.45,5,1,3,513,New Customers
6826,228,2,122.14999999999999,4,1,2,412,New Customers
6827,832,1,5.88,2,1,1,211,Hibernating
6828,348,1,92.34,4,1,2,412,New Customers
6829,855,1,13.53,2,1,1,211,Hibernating
6830,582,1,153.72,3,1,2,312,Regular
6832,1,4,633.1199999999999,5,3,4,534,Loyal Customers
6833,295,3,313.5,4,2,4,424,Potential Loyalists
6835,624,1,309.03,3,1,4,314,Regular
6836,397,2,200.65,3,1,3,313,Regular
6837,1,1,37.59,5,1,1,511,New Customers
6838,76,3,315.1,4,2,4,424,Potential Loyalists
6839,585,1,22.15,3,1,1,311,Regular
6843,451,2,265.7,3,1,3,313,Regular
6845,298,3,286.19,4,2,4,424,Potential Loyalists
6846,280,2,336.44000000000005,4,1,4,414,New Customers
6847,770,2,86.03,2,1,2,212,Hibernating
6850,652,2,172.88,2,1,3,213,Hibernating
6851,621,1,111.12,3,1,2,312,Regular
6853,407,1,60.59,3,1,1,311,Regular
6854,531,2,190.3,3,1,3,313,Regular
6855,589,1,94.96,3,1,2,312,Regular
6856,569,2,92.3,3,1,2,312,Regular
6857,821,2,268.24,2,1,3,213,Hibernating
6858,1,4,425.53999999999996,5,3,4,534,Loyal Customers
6859,1,2,203.61,5,1,3,513,New Customers
6860,624,1,17.94,3,1,1,311,Regular
6861,143,3,304.21,4,2,4,424,Potential Loyalists
6863,718,1,35.05,2,1,1,211,Hibernating
6864,291,4,165.17000000000002,4,3,3,433,Loyal Customers
6865,554,1,88.65,3,1,2,312,Regular
6867,356,2,219.61,4,1,3,413,New Customers
6868,631,3,229.62,3,2,3,323,Regular
6869,641,2,306.14,3,1,4,314,Regular
6870,856,1,201.07,2,1,3,213,Hibernating
6871,288,1,115.14,4,1,2,412,New Customers
6872,412,3,123.02,3,2,2,322,Regular
6873,1,1,81.54,5,1,1,511,New Customers
6874,100,4,602.14,4,3,4,434,Loyal Customers
6875,1,5,247.12,5,3,3,533,Loyal Customers
6876,528,1,30.32,3,1,1,311,Regular
6877,386,1,83.61,3,1,1,311,Regular
6879,1,4,375.37,5,3,4,534,Loyal Customers
6880,309,1,101.12,4,1,2,412,New Customers
6881,647,2,134.33,2,1,2,212,Hibernating
6882,1,2,293.52,5,1,4,514,New Customers
6883,774,1,44.68,2,1,1,211,Hibernating
6884,853,1,12.65,2,1,1,211,Hibernating
6885,1,1,138.61,5,1,2,512,New Customers
6886,666,3,246.26999999999998,2,2,3,223,Hibernating
6887,625,2,107.37,3,1,2,312,Regular
6888,597,2,44.4,3,1,1,311,Regular
6889,1,2,131.9,5,1,2,512,New Customers
6891,199,1,79.62,4,1,1,411,New Customers
6892,1,2,210.48,5,1,3,513,New Customers
6893,819,1,103.82,2,1,2,212,Hibernating
6894,677,2,340.4,2,1,4,214,Can't Lose Them
6895,1,2,341.65999999999997,5,1,4,514,New Customers
6896,703,1,41.37,2,1,1,211,Hibernating
6898,719,1,193.85,2,1,3,213,Hibernating
6899,1,2,109.16,5,1,2,512,New Customers
6901,302,3,171.96,4,2,3,423,Potential Loyalists
6902,1,3,284.37,5,2,4,524,Potential Loyalists
6903,1,1,60.11,5,1,1,511,New Customers
6904,672,1,44.53,2,1,1,211,Hibernating
6905,879,1,260.59,2,1,3,213,Hibernating
6906,548,1,43.25,3,1,1,311,Regular
6907,1,4,564.48,5,3,4,534,Loyal Customers
6908,756,1,197.63,2,1,3,213,Hibernating
6910,852,1,42.78,2,1,1,211,Hibernating
6911,658,2,24.729999999999997,2,1,1,211,Hibernating
6912,1,1,69.44,5,1,1,511,New Customers
6913,1,3,512.5,5,2,4,524,Potential Loyalists
6914,414,1,77.79,3,1,1,311,Regular
6915,205,2,170.33,4,1,3,413,New Customers
6916,1,2,362.72,5,1,4,514,New Customers
6917,674,1,41.94,2,1,1,211,Hibernating
6918,329,1,226.68,4,1,3,413,New Customers
6920,518,1,108.01,3,1,2,312,Regular
6921,479,3,196.29,3,2,3,323,Regular
